,id,fecha,hora,id_sensor,version,letra,pm_25,pm_1,pm_10,delta_t,lon,lat,cal,comentario,GMT,time_cl
80626,3,09-07-2022,1657405273,G05,Coihaique,1,68,46,81,5291,,,sesion,,2022-07-09 22:21:10,2022-07-09 18:21:10
80627,4,09-07-2022,1657405278,G05,Coihaique,1,71,47,82,5298,,,sesion,,2022-07-09 22:21:20,2022-07-09 18:21:20
80628,5,09-07-2022,1657405283,G05,Coihaique,1,73,47,83,5297,,,sesion,,2022-07-09 22:21:20,2022-07-09 18:21:20
80629,6,09-07-2022,1657405288,G05,Coihaique,1,71,45,80,5296,,,sesion,,2022-07-09 22:21:30,2022-07-09 18:21:30
80630,7,09-07-2022,1657405294,G05,Coihaique,1,65,44,78,5295,,,sesion,,2022-07-09 22:21:30,2022-07-09 18:21:30
80631,8,09-07-2022,1657405299,G05,Coihaique,1,64,43,77,5297,-72.067075,-45.58138999999999,sesion,,2022-07-09 22:21:40,2022-07-09 18:21:40
80632,9,09-07-2022,1657405304,G05,Coihaique,1,66,41,79,5297,-72.067075,-45.58138999999999,sesion,,2022-07-09 22:21:40,2022-07-09 18:21:40
80633,10,09-07-2022,1657405310,G05,Coihaique,1,67,42,80,5298,-72.067075,-45.58138999999999,sesion,,2022-07-09 22:21:50,2022-07-09 18:21:50
80634,11,09-07-2022,1657405315,G05,Coihaique,1,63,42,80,5298,-72.067075,-45.58138999999999,sesion,,2022-07-09 22:22:00,2022-07-09 18:22:00
80635,12,09-07-2022,1657405320,G05,Coihaique,1,62,40,77,5297,-72.067075,-45.58138999999999,sesion,,2022-07-09 22:22:00,2022-07-09 18:22:00
80636,13,09-07-2022,1657405325,G05,Coihaique,1,67,43,82,5297,-72.067075,-45.58138999999999,sesion,,2022-07-09 22:22:00,2022-07-09 18:22:00
80637,14,09-07-2022,1657405331,G05,Coihaique,1,73,42,83,5296,-72.067075,-45.58138999999999,sesion,,2022-07-09 22:22:10,2022-07-09 18:22:10
80638,15,09-07-2022,1657405336,G05,Coihaique,1,70,42,81,5297,-72.067075,-45.58138999999999,sesion,,2022-07-09 22:22:20,2022-07-09 18:22:20
80639,16,09-07-2022,1657405341,G05,Coihaique,1,64,40,78,5297,-72.067075,-45.58138999999999,sesion,,2022-07-09 22:22:20,2022-07-09 18:22:20
80640,17,09-07-2022,1657405347,G05,Coihaique,1,65,42,79,5297,-72.067075,-45.58138999999999,sesion,,2022-07-09 22:22:30,2022-07-09 18:22:30
