,id,fecha,hora,id_sensor,version,letra,pm_25,pm_1,pm_10,delta_t,lon,lat,cal,comentario,GMT,time_cl
12682,11,03-07-2022,1656889672,G05,plaza,a,44,28,48,5291,,,sesion,,2022-07-03 23:07:50,2022-07-03 19:07:50
12683,12,03-07-2022,1656889677,G05,plaza,a,48,30,57,5298,,,sesion,,2022-07-03 23:08:00,2022-07-03 19:08:00
12684,13,03-07-2022,1656889683,G05,plaza,a,47,30,58,5298,-72.06869833333333,-45.57095166666666,sesion,,2022-07-03 23:08:00,2022-07-03 19:08:00
12685,14,03-07-2022,1656889688,G05,plaza,a,47,29,59,5297,-72.06869833333333,-45.57095166666666,sesion,,2022-07-03 23:08:10,2022-07-03 19:08:10
12686,15,03-07-2022,1656889693,G05,plaza,a,47,28,59,5297,-72.06869833333333,-45.57095166666666,sesion,,2022-07-03 23:08:10,2022-07-03 19:08:10
12687,16,03-07-2022,1656889698,G05,plaza,a,50,30,62,5297,-72.06869833333333,-45.57095166666666,sesion,,2022-07-03 23:08:20,2022-07-03 19:08:20
12688,17,03-07-2022,1656889704,G05,plaza,a,54,31,67,5297,-72.06869833333333,-45.57095166666666,sesion,,2022-07-03 23:08:20,2022-07-03 19:08:20
12689,18,03-07-2022,1656889709,G05,plaza,a,51,31,67,5298,-72.06869833333333,-45.57095166666666,sesion,,2022-07-03 23:08:30,2022-07-03 19:08:30
12690,19,03-07-2022,1656889714,G05,plaza,a,51,31,66,5297,-72.06869833333333,-45.57095166666666,sesion,,2022-07-03 23:08:30,2022-07-03 19:08:30
12691,20,03-07-2022,1656889720,G05,plaza,a,51,32,65,5298,-72.06869833333333,-45.57095166666666,sesion,,2022-07-03 23:08:40,2022-07-03 19:08:40
12692,21,03-07-2022,1656889725,G05,plaza,a,49,30,59,5298,-72.06869833333333,-45.57095166666666,sesion,,2022-07-03 23:08:40,2022-07-03 19:08:40
12693,22,03-07-2022,1656889730,G05,plaza,a,51,31,61,5297,-72.06869833333333,-45.57095166666666,calibracion,,2022-07-03 23:08:50,2022-07-03 19:08:50
12694,23,03-07-2022,1656889736,G05,plaza,a,50,30,61,5297,-72.06869833333333,-45.57095166666666,calibracion,,2022-07-03 23:09:00,2022-07-03 19:09:00
12695,24,03-07-2022,1656889741,G05,plaza,a,51,32,64,5295,-72.06869833333333,-45.57095166666666,calibracion,,2022-07-03 23:09:00,2022-07-03 19:09:00
12696,25,03-07-2022,1656889746,G05,plaza,a,51,33,63,5298,-72.06869833333333,-45.57095166666666,calibracion,,2022-07-03 23:09:10,2022-07-03 19:09:10
12697,26,03-07-2022,1656889751,G05,plaza,a,50,32,62,5298,-72.06869833333333,-45.57095166666666,calibracion,,2022-07-03 23:09:10,2022-07-03 19:09:10
12698,27,03-07-2022,1656889757,G05,plaza,a,52,33,63,5297,-72.06869833333333,-45.57095166666666,calibracion,,2022-07-03 23:09:20,2022-07-03 19:09:20
12699,28,03-07-2022,1656889762,G05,plaza,a,52,33,62,5298,-72.06869833333333,-45.57095166666666,calibracion,,2022-07-03 23:09:20,2022-07-03 19:09:20
12700,29,03-07-2022,1656889767,G05,plaza,a,49,30,59,5297,-72.06869833333333,-45.57095166666666,calibracion,,2022-07-03 23:09:30,2022-07-03 19:09:30
12701,30,03-07-2022,1656889773,G05,plaza,a,49,29,62,5296,-72.06869833333333,-45.57095166666666,calibracion,,2022-07-03 23:09:30,2022-07-03 19:09:30
12702,31,03-07-2022,1656889778,G05,plaza,a,49,29,62,5297,-72.06869833333333,-45.57095166666666,calibracion,,2022-07-03 23:09:40,2022-07-03 19:09:40
12703,32,03-07-2022,1656889783,G05,plaza,a,50,30,63,5297,-72.06869833333333,-45.57095166666666,calibracion,,2022-07-03 23:09:40,2022-07-03 19:09:40
12704,33,03-07-2022,1656889789,G05,plaza,a,49,30,61,5298,-72.06869833333333,-45.57095166666666,calibracion,,2022-07-03 23:09:50,2022-07-03 19:09:50
12705,34,03-07-2022,1656889794,G05,plaza,a,49,30,63,5298,-72.06869833333333,-45.57095166666666,calibracion,,2022-07-03 23:09:50,2022-07-03 19:09:50
12706,35,03-07-2022,1656889799,G05,plaza,a,49,29,64,5298,-72.06869833333333,-45.57095166666666,calibracion,,2022-07-03 23:10:00,2022-07-03 19:10:00
12707,36,03-07-2022,1656889804,G05,plaza,a,50,29,63,5297,-72.06869833333333,-45.57095166666666,calibracion,,2022-07-03 23:10:00,2022-07-03 19:10:00
12708,37,03-07-2022,1656889810,G05,plaza,a,50,28,59,5298,-72.06869833333333,-45.57095166666666,calibracion,,2022-07-03 23:10:10,2022-07-03 19:10:10
12709,38,03-07-2022,1656889815,G05,plaza,a,48,30,56,5297,-72.06869833333333,-45.57095166666666,calibracion,,2022-07-03 23:10:20,2022-07-03 19:10:20
12710,39,03-07-2022,1656889820,G05,plaza,a,45,28,52,5298,-72.06869833333333,-45.57095166666666,calibracion,,2022-07-03 23:10:20,2022-07-03 19:10:20
