,id,fecha,hora,id_sensor,version,letra,pm_25,pm_1,pm_10,delta_t,lon,lat,cal,comentario,GMT,time_cl
73549,2,30-06-2022,1656603231,G06,plaza,B,49,32,56,5291,-72.06879833333333,-45.57115166666667,sesion,,2022-06-30 15:33:50,2022-06-30 11:33:50
73550,3,30-06-2022,1656603236,G06,plaza,B,50,32,62,5298,-72.06879833333333,-45.57115166666667,sesion,,2022-06-30 15:34:00,2022-06-30 11:34:00
73551,4,30-06-2022,1656603242,G06,plaza,B,46,27,54,5296,-72.06879833333333,-45.57115166666667,sesion,,2022-06-30 15:34:00,2022-06-30 11:34:00
73552,5,30-06-2022,1656603247,G06,plaza,B,47,30,58,5297,-72.06879833333333,-45.57115166666667,sesion,,2022-06-30 15:34:10,2022-06-30 11:34:10
73553,6,30-06-2022,1656603252,G06,plaza,B,44,29,51,5297,-72.06879833333333,-45.57115166666667,sesion,,2022-06-30 15:34:10,2022-06-30 11:34:10
73554,7,30-06-2022,1656603257,G06,plaza,B,46,30,60,5298,-72.06879833333333,-45.57115166666667,sesion,,2022-06-30 15:34:20,2022-06-30 11:34:20
73555,8,30-06-2022,1656603263,G06,plaza,B,50,31,67,5296,-72.06879833333333,-45.57115166666667,sesion,,2022-06-30 15:34:20,2022-06-30 11:34:20
73556,9,30-06-2022,1656603268,G06,plaza,B,49,29,65,5296,-72.06863166666669,-45.571155,sesion,,2022-06-30 15:34:30,2022-06-30 11:34:30
73557,10,30-06-2022,1656603273,G06,plaza,B,47,30,59,5297,-72.06863166666669,-45.571155,sesion,,2022-06-30 15:34:30,2022-06-30 11:34:30
73558,11,30-06-2022,1656603279,G06,plaza,B,49,31,61,5296,-72.06863166666669,-45.571155,sesion,,2022-06-30 15:34:40,2022-06-30 11:34:40
73559,12,30-06-2022,1656603284,G06,plaza,B,46,30,59,5297,-72.06863166666669,-45.571155,sesion,,2022-06-30 15:34:40,2022-06-30 11:34:40
73560,13,30-06-2022,1656603289,G06,plaza,B,45,28,57,5297,-72.06863166666669,-45.571155,sesion,,2022-06-30 15:34:50,2022-06-30 11:34:50
73561,14,30-06-2022,1656603294,G06,plaza,B,45,28,55,5297,-72.06863166666669,-45.571155,sesion,,2022-06-30 15:34:50,2022-06-30 11:34:50
73562,15,30-06-2022,1656603300,G06,plaza,B,41,25,50,5297,-72.06863166666669,-45.571155,sesion,,2022-06-30 15:35:00,2022-06-30 11:35:00
73563,16,30-06-2022,1656603305,G06,plaza,B,42,26,47,5298,-72.06863166666669,-45.571155,sesion,,2022-06-30 15:35:00,2022-06-30 11:35:00
73564,17,30-06-2022,1656603310,G06,plaza,B,44,29,50,5297,-72.06863166666669,-45.571155,sesion,,2022-06-30 15:35:10,2022-06-30 11:35:10
73565,18,30-06-2022,1656603316,G06,plaza,B,45,29,52,5298,-72.06898500000001,-45.57131666666668,sesion,,2022-06-30 15:35:20,2022-06-30 11:35:20
73566,19,30-06-2022,1656603321,G06,plaza,B,43,28,48,5297,-72.06898500000001,-45.57131666666668,calibracion,,2022-06-30 15:35:20,2022-06-30 11:35:20
73567,20,30-06-2022,1656603326,G06,plaza,B,44,29,47,5296,-72.06898500000001,-45.57131666666668,calibracion,,2022-06-30 15:35:30,2022-06-30 11:35:30
73568,21,30-06-2022,1656603332,G06,plaza,B,44,28,47,5297,-72.06898500000001,-45.57131666666668,calibracion,,2022-06-30 15:35:30,2022-06-30 11:35:30
73569,22,30-06-2022,1656603337,G06,plaza,B,40,27,47,5298,-72.06898500000001,-45.57131666666668,calibracion,,2022-06-30 15:35:40,2022-06-30 11:35:40
73570,23,30-06-2022,1656603342,G06,plaza,B,43,27,56,5297,-72.06898500000001,-45.57131666666668,calibracion,,2022-06-30 15:35:40,2022-06-30 11:35:40
73571,24,30-06-2022,1656603347,G06,plaza,B,45,28,56,5298,-72.06898500000001,-45.57131666666668,calibracion,,2022-06-30 15:35:50,2022-06-30 11:35:50
73572,25,30-06-2022,1656603353,G06,plaza,B,43,27,52,5297,-72.06898500000001,-45.57131666666668,calibracion,,2022-06-30 15:35:50,2022-06-30 11:35:50
73573,26,30-06-2022,1656603358,G06,plaza,B,42,27,52,5298,-72.06898500000001,-45.57131666666668,calibracion,,2022-06-30 15:36:00,2022-06-30 11:36:00
73574,27,30-06-2022,1656603363,G06,plaza,B,40,26,49,5296,-72.06898500000001,-45.57131666666668,calibracion,,2022-06-30 15:36:00,2022-06-30 11:36:00
73575,28,30-06-2022,1656603369,G06,plaza,B,37,25,45,5297,-72.06898500000001,-45.57131666666668,calibracion,,2022-06-30 15:36:10,2022-06-30 11:36:10
73576,29,30-06-2022,1656603374,G06,plaza,B,34,24,42,5298,-72.068945,-45.57118333333333,calibracion,,2022-06-30 15:36:10,2022-06-30 11:36:10
73577,30,30-06-2022,1656603379,G06,plaza,B,35,24,40,5297,-72.068945,-45.57118333333333,calibracion,,2022-06-30 15:36:20,2022-06-30 11:36:20
73578,31,30-06-2022,1656603385,G06,plaza,B,34,24,39,5297,-72.068945,-45.57118333333333,calibracion,,2022-06-30 15:36:20,2022-06-30 11:36:20
73579,32,30-06-2022,1656603390,G06,plaza,B,34,24,38,5295,-72.068945,-45.57118333333333,calibracion,,2022-06-30 15:36:30,2022-06-30 11:36:30
73580,33,30-06-2022,1656603395,G06,plaza,B,38,24,43,5297,-72.068945,-45.57118333333333,calibracion,,2022-06-30 15:36:40,2022-06-30 11:36:40
73581,34,30-06-2022,1656603400,G06,plaza,B,36,24,40,5297,-72.068945,-45.57118333333333,calibracion,,2022-06-30 15:36:40,2022-06-30 11:36:40
73582,35,30-06-2022,1656603406,G06,plaza,B,31,22,34,5297,-72.068945,-45.57118333333333,calibracion,,2022-06-30 15:36:50,2022-06-30 11:36:50
73583,36,30-06-2022,1656603411,G06,plaza,B,33,22,35,5297,-72.068945,-45.57118333333333,calibracion,,2022-06-30 15:36:50,2022-06-30 11:36:50
73584,37,30-06-2022,1656603416,G06,plaza,B,34,23,36,5297,-72.068945,-45.57118333333333,calibracion,,2022-06-30 15:37:00,2022-06-30 11:37:00
73585,38,30-06-2022,1656603422,G06,plaza,B,33,22,34,5295,-72.068945,-45.57118333333333,calibracion,,2022-06-30 15:37:00,2022-06-30 11:37:00
73586,39,30-06-2022,1656603427,G06,plaza,B,29,20,30,5296,-72.068945,-45.57118333333333,calibracion,,2022-06-30 15:37:10,2022-06-30 11:37:10
73587,40,30-06-2022,1656603432,G06,plaza,B,29,20,29,5297,-72.068945,-45.57118333333333,calibracion,,2022-06-30 15:37:10,2022-06-30 11:37:10
73588,41,30-06-2022,1656603438,G06,plaza,B,29,20,31,5296,-72.068945,-45.57118333333333,calibracion,,2022-06-30 15:37:20,2022-06-30 11:37:20
73589,42,30-06-2022,1656603443,G06,plaza,B,28,19,29,5297,-72.068945,-45.57118333333333,calibracion,,2022-06-30 15:37:20,2022-06-30 11:37:20
73590,43,30-06-2022,1656603448,G06,plaza,B,28,20,29,5296,-72.06859333333334,-45.57093666666666,calibracion,,2022-06-30 15:37:30,2022-06-30 11:37:30
73591,44,30-06-2022,1656603453,G06,plaza,B,29,21,30,5297,-72.06859333333334,-45.57093666666666,calibracion,,2022-06-30 15:37:30,2022-06-30 11:37:30
73592,45,30-06-2022,1656603459,G06,plaza,B,30,23,31,5298,-72.06859333333334,-45.57093666666666,calibracion,,2022-06-30 15:37:40,2022-06-30 11:37:40
73593,46,30-06-2022,1656603464,G06,plaza,B,29,23,29,5296,-72.06859333333334,-45.57093666666666,calibracion,,2022-06-30 15:37:40,2022-06-30 11:37:40
73594,47,30-06-2022,1656603469,G06,plaza,B,29,23,29,5297,-72.06859333333334,-45.57093666666666,calibracion,,2022-06-30 15:37:50,2022-06-30 11:37:50
73595,48,30-06-2022,1656603475,G06,plaza,B,29,21,30,5297,-72.06859333333334,-45.57093666666666,calibracion,,2022-06-30 15:38:00,2022-06-30 11:38:00
73596,49,30-06-2022,1656603480,G06,plaza,B,31,23,34,5297,-72.06859333333334,-45.57093666666666,calibracion,,2022-06-30 15:38:00,2022-06-30 11:38:00
73597,50,30-06-2022,1656603485,G06,plaza,B,35,21,38,5297,-72.06859333333334,-45.57093666666666,calibracion,,2022-06-30 15:38:00,2022-06-30 11:38:00
73598,51,30-06-2022,1656603490,G06,plaza,B,32,20,36,5297,-72.06859333333334,-45.57093666666666,calibracion,,2022-06-30 15:38:10,2022-06-30 11:38:10
73599,52,30-06-2022,1656603496,G06,plaza,B,31,19,33,5296,-72.06859333333334,-45.57093666666666,calibracion,,2022-06-30 15:38:20,2022-06-30 11:38:20
73600,53,30-06-2022,1656603501,G06,plaza,B,32,20,36,5296,-72.06865166666667,-45.57112833333334,calibracion,,2022-06-30 15:38:20,2022-06-30 11:38:20
73601,54,30-06-2022,1656603506,G06,plaza,B,33,21,37,5298,-72.06865166666667,-45.57112833333334,calibracion,,2022-06-30 15:38:30,2022-06-30 11:38:30
73602,55,30-06-2022,1656603512,G06,plaza,B,32,21,35,5297,-72.06865166666667,-45.57112833333334,calibracion,,2022-06-30 15:38:30,2022-06-30 11:38:30
73603,56,30-06-2022,1656603517,G06,plaza,B,34,21,37,5298,-72.06865166666667,-45.57112833333334,calibracion,,2022-06-30 15:38:40,2022-06-30 11:38:40
73604,57,30-06-2022,1656603522,G06,plaza,B,36,22,39,5297,-72.06865166666667,-45.57112833333334,calibracion,,2022-06-30 15:38:40,2022-06-30 11:38:40
73605,58,30-06-2022,1656603528,G06,plaza,B,35,21,39,5297,-72.06865166666667,-45.57112833333334,calibracion,,2022-06-30 15:38:50,2022-06-30 11:38:50
73606,59,30-06-2022,1656603533,G06,plaza,B,35,23,38,5297,-72.06865166666667,-45.57112833333334,calibracion,,2022-06-30 15:38:50,2022-06-30 11:38:50
73607,60,30-06-2022,1656603538,G06,plaza,B,36,24,41,5297,-72.06865166666667,-45.57112833333334,calibracion,,2022-06-30 15:39:00,2022-06-30 11:39:00
73608,61,30-06-2022,1656603543,G06,plaza,B,36,24,42,5297,-72.06865166666667,-45.57112833333334,calibracion,,2022-06-30 15:39:00,2022-06-30 11:39:00
73609,62,30-06-2022,1656603549,G06,plaza,B,38,26,45,5295,-72.06865166666667,-45.57112833333334,calibracion,,2022-06-30 15:39:10,2022-06-30 11:39:10
73610,63,30-06-2022,1656603554,G06,plaza,B,41,27,50,5297,-72.06861333333333,-45.57080666666668,calibracion,,2022-06-30 15:39:10,2022-06-30 11:39:10
73611,64,30-06-2022,1656603559,G06,plaza,B,41,27,50,5295,-72.06861333333333,-45.57080666666668,calibracion,,2022-06-30 15:39:20,2022-06-30 11:39:20
73612,65,30-06-2022,1656603565,G06,plaza,B,39,27,47,5297,-72.06861333333333,-45.57080666666668,calibracion,,2022-06-30 15:39:20,2022-06-30 11:39:20
