,id,fecha,hora,id_sensor,version,letra,pm_25,pm_1,pm_10,delta_t,lon,lat,cal,comentario,GMT,time_cl
84241,0,30-07-2022,1659222495,G01,mega,a,17,9,17,5819,-72.068669,-45.571528,calibracion,,2022-07-30 23:08:20,2022-07-30 19:08:20
84242,1,30-07-2022,1659222500,G01,mega,a,27,15,28,5297,-72.068669,-45.571528,calibracion,,2022-07-30 23:08:20,2022-07-30 19:08:20
84243,2,30-07-2022,1659222505,G01,mega,a,48,30,52,5296,-72.068669,-45.571528,calibracion,,2022-07-30 23:08:20,2022-07-30 19:08:20
84244,3,30-07-2022,1659222511,G01,mega,a,48,30,54,5298,-72.068669,-45.571528,calibracion,,2022-07-30 23:08:30,2022-07-30 19:08:30
84245,4,30-07-2022,1659222516,G01,mega,a,45,25,48,5298,-72.068669,-45.571528,calibracion,,2022-07-30 23:08:40,2022-07-30 19:08:40
84246,5,30-07-2022,1659222521,G01,mega,a,48,28,52,5296,-72.068669,-45.571528,calibracion,,2022-07-30 23:08:40,2022-07-30 19:08:40
84247,6,30-07-2022,1659222526,G01,mega,a,44,27,47,5298,-72.0685771,-45.571830600000006,calibracion,,2022-07-30 23:08:50,2022-07-30 19:08:50
84248,7,30-07-2022,1659222532,G01,mega,a,45,28,51,5297,-72.0685771,-45.571830600000006,calibracion,,2022-07-30 23:08:50,2022-07-30 19:08:50
84249,8,30-07-2022,1659222537,G01,mega,a,46,29,55,5298,-72.0685771,-45.571830600000006,calibracion,,2022-07-30 23:09:00,2022-07-30 19:09:00
84250,9,30-07-2022,1659222542,G01,mega,a,48,30,62,5298,-72.0685771,-45.571830600000006,calibracion,,2022-07-30 23:09:00,2022-07-30 19:09:00
84251,10,30-07-2022,1659222548,G01,mega,a,48,30,56,5297,-72.0685771,-45.571830600000006,calibracion,,2022-07-30 23:09:10,2022-07-30 19:09:10
84252,11,30-07-2022,1659222553,G01,mega,a,47,31,57,5297,-72.0685771,-45.571830600000006,calibracion,,2022-07-30 23:09:10,2022-07-30 19:09:10
84253,12,30-07-2022,1659222558,G01,mega,a,47,31,54,5298,-72.0685771,-45.571830600000006,calibracion,,2022-07-30 23:09:20,2022-07-30 19:09:20
